as_of_date,sku,product_name,category,warehouse,supplier,forecast_horizon_days,point_forecast_units,forecast_low_units,forecast_high_units,available_inventory,inbound_quantity_90d,inventory_position,expected_lead_time_days_p75,reorder_date,recommended_quantity,estimated_purchase_cost,priority_or_risk_classification,reason_code,projected_stockout_date,container_slot,assumptions,human_approval_status
30/06/2026,BRA-0001,Category 2 Model 001,Category 2,Warehouse A,SUP-008,30,27.185,19.6845,34.6854,0,662,662,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0028,Category 3 Model 028,Category 3,Warehouse C,SUP-022,90,22.997,16.7776,29.2164,137,888,1025,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse A,SUP-004,30,7.8995,5.72,10.0791,609,0,609,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse A,SUP-004,60,15.8028,11.5094,20.0962,609,0,609,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse A,SUP-004,90,23.7422,17.3213,30.1632,609,0,609,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse B,SUP-004,30,6.2214,4.5049,7.9379,354,0,354,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse B,SUP-004,60,12.4591,9.0742,15.8441,354,0,354,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse B,SUP-004,90,18.7267,13.6621,23.7912,354,0,354,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse C,SUP-004,30,4.1388,2.9969,5.2807,10,348,358,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse C,SUP-004,60,8.2638,6.0186,10.509,10,348,358,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0029,Category 3 Model 029,Category 3,Warehouse C,SUP-004,90,12.3657,9.0215,15.7099,10,348,358,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse A,SUP-011,30,12.9999,9.4132,16.5867,33,33,66,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse A,SUP-011,60,25.9579,18.9055,33.0103,33,33,66,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse A,SUP-011,90,38.9273,28.3997,49.455,33,33,66,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse B,SUP-011,30,11.6119,8.4081,14.8156,335,0,335,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse B,SUP-011,60,23.2133,16.9065,29.52,335,0,335,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse B,SUP-011,90,34.7862,25.3784,44.1939,335,0,335,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse C,SUP-011,30,6.3091,4.5684,8.0498,22,0,22,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse C,SUP-011,60,12.6219,9.1927,16.0511,22,0,22,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0030,Category 2 Model 030,Category 2,Warehouse C,SUP-011,90,18.9116,13.7971,24.0261,22,0,22,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse A,SUP-018,30,14.1811,10.2685,18.0937,767,0,767,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse A,SUP-018,60,28.3276,20.6314,36.0239,767,0,767,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse A,SUP-018,90,42.4783,30.9903,53.9663,767,0,767,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse B,SUP-018,30,10.7853,7.8096,13.761,162,0,162,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse B,SUP-018,60,21.5552,15.699,27.4115,162,0,162,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse B,SUP-018,90,32.3287,23.5856,41.0718,162,0,162,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse C,SUP-018,30,4.7757,3.4581,6.0933,43,0,43,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse C,SUP-018,60,9.5465,6.9529,12.1402,43,0,43,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0031,Category 2 Model 031,Category 2,Warehouse C,SUP-018,90,14.3059,10.4369,18.1748,43,0,43,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse A,SUP-025,30,23.3986,16.9428,29.8544,206,0,206,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse A,SUP-025,60,46.7793,34.07,59.4886,206,0,206,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse A,SUP-025,90,70.148,51.1769,89.1191,206,0,206,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse B,SUP-025,30,12.7066,9.2008,16.2124,100,0,100,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse B,SUP-025,60,25.3917,18.4931,32.2903,100,0,100,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse B,SUP-025,90,38.0883,27.7876,48.3891,100,0,100,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse C,SUP-025,30,6.8291,4.9449,8.7133,30,0,30,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse C,SUP-025,60,13.674,9.9589,17.389,30,0,30,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0032,Category 1 Model 032,Category 1,Warehouse C,SUP-025,90,20.5476,14.9907,26.1046,30,0,30,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse A,SUP-007,30,9.1593,6.6322,11.6863,470,6,476,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse A,SUP-007,60,18.3439,13.3601,23.3277,470,6,476,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse A,SUP-007,90,27.5147,20.0735,34.9558,470,6,476,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse B,SUP-007,30,3.0282,2.1927,3.8637,193,0,193,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse B,SUP-007,60,6.0678,4.4193,7.7163,193,0,193,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse B,SUP-007,90,9.0891,6.631,11.5472,193,0,193,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse C,SUP-007,30,2.2217,1.6087,2.8347,98,0,98,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse C,SUP-007,60,4.4661,3.2527,5.6794,98,0,98,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0033,Category 2 Model 033,Category 2,Warehouse C,SUP-007,90,6.6989,4.8872,8.5105,98,0,98,75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse A,SUP-014,30,18.9492,13.721,24.1773,864,28,892,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse A,SUP-014,60,37.8965,27.6005,48.1924,864,28,892,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse A,SUP-014,90,56.8669,41.4876,72.2462,864,28,892,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse B,SUP-014,30,10.9804,7.9509,14.01,458,36,494,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse B,SUP-014,60,21.9109,15.958,27.8637,458,36,494,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse B,SUP-014,90,32.8388,23.9577,41.7198,458,36,494,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse C,SUP-014,30,7.7766,5.631,9.9222,8,456,464,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse C,SUP-014,60,15.5684,11.3387,19.7981,8,456,464,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0034,Category 4 Model 034,Category 4,Warehouse C,SUP-014,90,23.3602,17.0426,29.6779,8,456,464,102,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse A,SUP-021,30,12.948,9.3756,16.5204,111,25,136,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse A,SUP-021,60,25.8683,18.8402,32.8963,111,25,136,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse A,SUP-021,90,38.8001,28.3069,49.2934,111,25,136,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse B,SUP-021,30,3.6958,2.6761,4.7155,222,26,248,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse B,SUP-021,60,7.402,5.3909,9.413,222,26,248,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse B,SUP-021,90,11.1139,8.1082,14.1196,222,26,248,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse C,SUP-021,30,2.5507,1.8469,3.2544,31,0,31,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse C,SUP-021,60,5.0942,3.7102,6.4783,31,0,31,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0035,Category 1 Model 035,Category 1,Warehouse C,SUP-021,90,7.6435,5.5764,9.7107,31,0,31,50,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
